4th of july,all saints' day,all souls' day,anniversaries,anzac day,april fool's,april fool's day,april fools,arbor day,armistice day,ascension day,bank holiday,bastille day,black friday,boxing day,carnivale,children's day,chinese new year,christmas,christmas eve,christopher,christopher columbus day,cinco de mayo,columbus day,constitution day,day of the dead,democracy day,dia de los muertos,diwali,earth day,easter,easter day,eid al-adha,eid al-fitr,election day,epiphany,fat tuesday,father's day,flag day,fourth of july,good friday,grandparents day,groundhog day,groundhog's day,halloween,hanukkah,holi,inauguration day,independence day,indigenous peoples day,international day for biological diversity,international day for disaster reduction,international day for mine awareness,international day for monuments and sites,international day for the elimination of racial discrimination,international day for the elimination of violence against women,international day for the eradication of poverty,international day of biological diversity,international day of charity,international day of commemoration and dignity of the victims of the crime of genocide,international day of democracy,international day of families,international day of forests,international day of friendship,international day of happiness,international day of human rights,international day of human space flight,international day of non-violence,international day of older persons,international day of peace,international day of persons with disabilities,international day of rural women,international day of solidarity with palestinian people,international day of sport for development and peace,international day of the girl child,international day of the midwife,international day of the world's indigenous peoples,international day of tolerance,international day of zero tolerance for female genital mutilation,international literacy day,international men's day,international volunteer day,international women's day,international youth day,july 4th,juneteenth,kwanzaa,labor day,liberation day,lunar new year,mardi gras,martin luther king day,martin luther king jr. day,martin luther king's day,memorial day,memorial day ,mlk day,mlk.day,mother's day,national day,national day of prayer,new year,new year's,new year's day,new year's eve,parents day,passover,president's day,presidents day,ramadan,reformation day,remembrance day,republic day,resurrection day,rosh hashanah,saint patrick's day,spring break,st patrick's day,st patricks.day,st. partrick's day,st. patrick's day,superbowl,teacher's day,thanksgiving,thanksgiving day,thansgiving day,the chinese new year,the queen's jubilee day,three kings day,valentine's day,valentines day,veteran's day,veterans day,victory day,women's day,world aids day,world cancer day,world diabetes day,world environment day,world food day,world health day,world refugee day,world water day,world wildlife day,yom kippur
-0.0059259147,0.056012265,0.032174602,-0.007908124,0.005001174,-0.021832867,-0.022640012,-0.021832867,0.021683665,-0.032350212,0.013565514,0.08487289,0.027870042,0.063414395,0.029692747,0.09769136,0.05264259,-0.019949088,0.026212288,0.05807314,0.02022645,0.051125813,-0.02525066,0.04936122,0.013843029,0.013187932,-0.010650041,0.03213535,0.026204394,0.038387384,0.03595701,0.040335998,-0.021046067,-0.032599233,0.017740825,-0.020714918,0.030693555,0.08400595,0.03661452,-0.029820222,0.016312761,0.060733095,-0.07864268,-0.08790914,0.018940896,0.0173394,0.041683234,0.0056240987,0.024755843,-0.03582654,-0.0039732414,0.042776573,0.008080913,0.052177366,0.055307195,0.047544107,0.048825864,-0.014627638,0.07705943,-0.0007498647,-0.010007063,0.070874505,0.024448613,0.01900321,0.016667105,0.04701772,0.06914665,0.036495034,0.047735766,0.035406943,0.053887427,0.033629812,0.058753114,0.028133068,0.09815865,0.06666774,-0.0047699604,0.050728686,0.054604445,0.03408965,0.053584706,0.05643091,0.046920214,0.08528778,-0.015086484,0.00093300815,0.026393954,0.028676238,0.028380888,-0.0153520955,0.0009109911,0.062128715,0.06445144,0.072096884,0.029807689,0.029807689,0.070768595,0.026272887,0.053258926,0.02526565,0.07836495,0.01908467,0.013826196,0.014573168,0.0372096,0.088036604,0.0265633,0.03616394,0.03616394,0.08035106,0.023731094,0.032885432,0.053433098,0.042168885,0.036792796,0.04172941,0.053189453,0.032832533,0.022751885,0.06014173,0.032832533,0.044563744,0.048419043,-0.00825116,-0.0041521788,0.029074334,-0.027918333,0.0051728925,0.016565436,-0.005473281,-0.005473281,0.04673022,0.04673022,-0.023171706,0.009653816,0.07643212,0.058680303,0.04778775,-0.0025175556,-0.010655659,0.051324494,0.07897071,0.020402098,-0.11510709,0.04292543
-0.04081608,0.020523,0.018831797,-0.0008770491,0.027799597,0.041056335,0.04449359,0.041056335,0.013288343,0.0049999207,0.06914353,0.034738656,-0.011089425,0.0012783972,0.009423375,-0.016526513,0.037684068,0.014399449,-0.008173996,-0.03834546,0.04153486,0.05966284,-0.009913561,0.07590892,0.0043605487,0.028218478,-0.018589554,0.014576139,0.044876494,0.053466816,-0.0029449097,-0.0013940166,-0.02118414,0.013029075,0.00022748043,0.061070967,-0.03043833,-0.019016404,0.049803145,-0.043147217,-0.017114248,0.0947428,0.10839614,0.10254965,0.0317899,-0.004507245,0.047575124,0.0030128811,-0.027118031,0.026591985,0.012067884,0.022519335,-0.018482976,0.017741265,0.011512028,-0.013527874,-0.034600116,0.012007165,-0.03354556,0.055139843,-0.04868094,-0.00973444,-0.024663866,-0.04170664,-0.04493775,0.0018975928,-0.027105596,0.0017003983,0.016561436,-0.041788496,0.0026391395,-0.009864007,-0.050931294,-0.09192241,-0.009690359,-0.030072292,-0.008655899,-0.0051782588,-0.044930004,-0.06048153,-0.009763851,0.01194525,-0.027594138,0.005319248,-0.022070851,0.035298552,0.040126827,0.010349333,0.05747597,0.022054562,0.07749899,-0.014053323,-0.026896749,-0.0041200654,0.025781019,0.025781019,0.01578137,-0.07100544,-0.010149339,0.0133484,0.017168902,0.025182318,0.015579777,0.019302957,-0.016814532,0.040595178,-0.013974861,0.0036813258,0.0036813258,-0.08522755,-0.022996435,-0.023009865,-0.02079879,0.027889123,0.0038317237,0.049233943,0.05320698,0.026159449,-0.031531285,-0.023192398,0.026159449,-0.02498378,-0.005227823,0.07402932,0.06596262,0.087971754,0.005955372,-0.0389129,0.08068036,0.033867642,0.033867642,0.045230776,0.045230776,0.06498031,-0.00394512,-0.0051203957,0.034966502,-0.021738425,0.012931949,0.03084005,-0.002704719,0.013592589,0.06755273,-0.0045315567,-0.031188602
0.074681826,0.026402496,0.024950918,0.06427775,0.032065123,0.01702786,0.021566363,0.01702786,0.05038124,0.061062768,0.064144716,0.0038640988,0.016458394,0.020205522,0.044441696,-0.030094665,0.08935813,-0.0056962515,0.016669242,0.000706024,0.034262724,0.053243265,0.0017085025,0.06275558,0.06436064,0.036401264,0.08225553,0.023602167,-0.009122194,0.107193224,0.027337546,0.05441777,0.020921933,0.054469347,0.05280768,0.039997604,0.041243706,0.019488748,0.06556791,0.07167664,-0.034816727,0.046406314,-0.014826845,0.001104363,-0.013878238,0.0034095938,0.00052883115,0.10119943,0.050413307,0.06050492,0.08978047,0.064350456,0.08703549,0.017215297,0.055479314,0.046851277,0.04768764,0.077138916,0.044298895,0.048260696,0.07061594,0.029745942,0.055643655,0.08439902,0.06073701,0.0015768886,0.04164477,0.07104775,0.070542745,0.09230048,0.060370196,0.03054389,0.0702082,0.11179563,0.0257183,0.023974925,0.042785633,0.025230747,0.0067731794,0.018639205,0.0591759,0.044963576,0.06925257,0.048734777,0.07001175,0.032929014,0.019223481,0.055344854,0.044975836,0.020923303,0.011473942,0.06149864,0.057103243,0.047741216,0.100984015,0.100984015,0.05921828,-0.03744438,0.04421656,0.08044817,0.06502139,-0.024956549,-0.033312853,-0.0052828416,-0.026937254,0.018071579,0.009343558,0.07247237,0.07247237,0.017706059,0.016263,0.09531148,0.08612721,0.054148633,-0.0039573805,0.06441673,0.04346564,0.06554618,-0.05988829,0.029600983,0.06554618,0.050441906,0.044624183,0.046592385,0.06028748,0.040538184,-0.0050188433,0.09343101,0.06366846,0.06962113,0.06962113,0.08887934,0.08887934,0.064069405,0.08950907,0.053289436,0.089159556,0.1185838,0.09990206,0.09003293,0.07305984,0.06799793,0.08189839,0.08774919,0.026960673
-0.045335107,-0.03685623,-0.06730996,0.00015788036,0.0011203866,-0.012150955,-0.025241615,-0.012150955,-0.03231124,-0.005299391,0.0148950415,-0.005753106,-0.019318435,-0.010939371,-0.03551213,0.00041453546,-0.018559115,-0.07110556,-0.005169005,-0.03196227,-0.018301936,0.09236708,-0.03730847,0.032592103,-0.012197367,0.007361051,-0.012519149,-0.043451164,-0.046372835,-0.01710878,0.012190383,-0.008578042,-0.050855305,-0.03562767,-0.013793548,0.03762521,-0.010114545,-0.0017770123,-0.0022635965,-0.049919102,-0.048111994,-0.0012428237,0.012392307,-0.02400875,-0.013889694,-0.0460982,-0.014442936,-0.028001845,0.01342861,0.0159161,-0.025356265,-0.028986411,-0.08071069,-0.007146118,-0.0053421077,-0.032562472,-0.060442697,0.013606123,-0.034206007,0.030622823,-0.0043266383,-0.031443756,-0.009139757,-0.014975832,-0.028245023,-0.020667385,0.011080568,-0.002502408,-0.020273978,-0.025035817,-0.031823374,0.0141525185,-0.026920574,-0.0017929098,-0.036728024,-0.009343343,0.008674255,-0.02444199,-0.018925628,-0.012177146,-0.053638544,-0.03923798,-0.034927476,-0.029937124,-0.061157826,0.042125907,-0.021867316,-0.0016425514,0.010240149,-0.061524734,-0.02135119,0.047071952,0.036857117,0.034255978,-0.014737409,-0.014737409,0.041336298,-0.008200976,-0.003141924,-0.034464546,-0.07732914,-0.018298162,-0.0038955933,-0.023482222,-0.013943104,-0.009762275,0.016862439,-0.014756088,-0.014756088,-0.06416873,0.04910075,-0.0011135617,-0.019719282,0.01174952,-0.049805123,-0.0063126762,-0.04436426,-0.011823307,-0.01743339,-0.04177864,-0.011823307,0.039960634,-0.03300927,-0.0076387147,-0.020512022,-0.02283578,-0.06924218,-0.08073438,-0.0017803226,-0.031924706,-0.031924706,-0.0066382415,-0.0066382415,0.021781156,-0.035531826,-0.011244371,-0.058756385,-0.008531046,-0.019304892,-0.036081195,-0.053774197,-0.016458215,-0.008327472,0.012156217,-0.015091361
0.019845914,0.00295942,0.017485572,0.019083384,-0.003965666,0.04015225,0.042773686,0.04015225,0.002526692,0.032046758,-0.010500013,0.042014696,-0.016963284,-0.020485945,0.020373758,-0.049716868,0.019545773,0.025359873,0.024949895,0.037853796,-0.001545183,-0.013250685,-0.003028522,-0.011249867,0.017231876,0.00546927,0.017304184,0.009668173,-0.0004082071,0.010445345,-0.0193914,0.014395355,-0.011165654,0.0017951918,0.06082943,-0.007591104,-0.008990116,0.02237725,0.023115227,0.015352532,0.033171717,-0.012631304,-0.04880495,-0.04546965,0.017095149,-0.010745062,-0.026871093,0.018153178,0.0058045397,-0.0010294267,-0.0214043,0.0121035045,0.002883577,0.03761332,-0.0003501931,-0.0031606115,0.008107293,-0.02277221,0.048502576,0.0037923732,0.041854296,0.03287453,0.0060223867,0.048964772,0.038529903,0.03799461,0.03666286,0.03777769,0.061268542,0.057099637,0.055885606,0.012588127,-0.0035561896,0.057659935,0.025223404,0.033837765,0.02814693,0.0025574467,-0.00313789,0.04094543,0.033646427,0.031793546,0.027979534,0.0277055,0.011945978,-0.03141227,-0.01628385,0.038584065,0.026568374,0.01543912,-0.009695154,0.004379521,0.007252137,0.0046391864,0.037528425,0.037528425,0.0016958594,-0.0071600177,0.0083118705,0.042937193,0.046705123,0.03944117,0.035752837,0.03509485,0.02951937,0.0010104852,-0.016991569,0.025743473,0.025743473,-0.023647763,0.013894671,0.051414553,-0.0007022815,0.024792995,-0.014693798,0.00021560132,0.07900126,-0.004312471,0.0035024036,0.008708525,-0.004312471,0.038870353,0.031800784,-0.010935148,0.020340798,-0.0033539878,0.031372078,0.01267546,0.00795582,0.022680247,0.022680247,0.048882317,0.048882317,0.01940195,0.015008944,0.023912296,0.01198435,0.019084165,0.009706872,0.032849975,0.03823539,0.025152173,0.013152672,0.019993607,-0.004288461
0.0271581,0.02547901,-0.0061520063,0.019597754,-0.06770675,-0.0039272234,-0.005201808,-0.0039272234,-0.055928975,-0.05431821,-0.07236107,-0.011458136,-0.035066936,0.0014558791,-0.037813477,-0.040955897,-0.002723919,-0.06949525,-0.031190746,-0.045877464,-0.0005759159,-0.058943294,-0.024255073,-0.05247648,0.0012332001,-0.011506585,0.01847922,0.030531773,-0.037945867,-0.050305735,0.00016600394,-0.0059786714,-0.08596226,-0.04908239,-0.0009929719,-0.017789174,-0.030676767,-0.05179058,-0.028799266,0.040357,-0.008748594,0.015961044,-0.07010316,-0.036747437,0.00889534,-0.072231494,-0.040887415,-0.029094554,-0.029384399,-0.048955362,-0.087641075,-0.09115591,-0.02697953,0.041109927,-0.048002876,-0.070408985,-0.091646925,-0.09391743,-0.029370314,-0.051064633,0.03209595,-0.040705536,-0.052926116,0.0021314402,-0.022051662,-0.071330935,-0.07405076,-0.014347245,0.017457178,-0.040598117,-0.06954959,-0.03152146,-0.024282511,-0.058344096,-0.037869595,-0.03656368,-0.021360286,-0.012803605,-0.08838913,-0.03886333,-0.053539604,0.0044855173,-0.029536566,-0.01719688,0.027596012,-0.016275102,-0.07193266,-0.012600681,-0.076601975,-0.09573223,-0.055796314,0.004864189,-0.002384438,0.00601281,0.0056243064,0.0056243064,0.02332138,0.05264946,-0.0049133035,-0.03246735,-0.06127294,-0.07904378,-0.088602446,-0.09918892,-0.08150295,-0.03293449,-0.054380972,-0.019810773,-0.019810773,-0.09747377,-0.06027266,-0.026936652,-0.03422021,-0.033893324,-0.04718065,-0.005436156,-0.0014157427,-0.016436668,0.0578813,-0.0057382253,-0.016436668,-0.061185062,0.032237224,-0.00011696368,0.0016583124,-0.059386134,-0.081779845,0.016028425,0.034186177,-0.05664549,-0.05664549,-0.03932484,-0.03932484,-0.041298013,-0.031289667,-0.05323589,-0.06260056,-0.01180122,-0.04611066,-0.0026917043,-0.03631712,-0.05874492,-0.002984991,-0.019870413,0.003573037
-0.011118364,-0.032968555,-0.01775591,-0.073585175,-0.02873288,0.029133962,0.035015613,0.029133962,0.008630647,-0.021298304,-0.013771365,0.0041442807,-0.0012745732,0.004175078,0.020401865,-0.010047545,0.017940767,-0.012629491,-0.04004015,-0.00042003958,-0.0038255488,-0.029659197,-0.023739817,-0.012667048,0.0024553114,-0.03622479,0.022354936,-0.034004945,-0.051264256,-0.0107900575,-0.05452493,-0.05301216,-0.022547524,-0.0332654,-0.020917568,-0.011581777,0.020117763,-0.033033464,0.0017890669,-0.013508732,-0.038513973,-0.009604962,0.042394184,0.0055689192,-0.006836121,-0.05736758,-0.0058697658,0.012316891,0.017376313,-0.04564122,0.074838914,0.06917475,0.046066772,0.024452424,0.12795967,0.11216631,0.09580084,0.029183866,0.016493177,0.010935166,0.0142713515,0.0069309217,0.010484516,0.013640377,-0.0048372606,0.01697382,0.037776362,0.032934837,-0.007439822,0.04030941,0.008504789,0.028838629,0.022083664,0.0149314115,0.022708064,-0.019348443,-7.5965705e-05,0.0067862654,0.033663955,-0.005058247,0.034222346,0.05084833,0.02828722,0.039091263,0.003962898,-0.00648361,-0.008507395,-0.029590579,-0.017416472,0.0020867342,0.019622045,-0.016297141,-0.024650604,-0.008591728,-0.013605629,-0.013605629,-0.020909363,-0.013566763,-0.041765567,0.00039592595,-0.034718387,0.0009686103,-0.026992198,-0.016225845,-0.0014117557,-0.013022207,-0.052256826,-0.014730273,-0.014730273,-0.020474985,0.00024789004,-0.03136194,-0.015121612,0.0041570053,-0.06965341,0.0017672783,0.00656248,0.013486981,-0.02133032,-0.011569627,0.013486981,0.014865507,-0.014284827,-0.023935335,-0.012449364,-0.01661107,-0.01017772,0.007426682,0.0016549565,-0.0033224407,-0.0033224407,-0.04996156,-0.04996156,-0.010504819,-0.0028517637,0.049977105,0.04070808,0.038497005,0.03527604,0.053911734,0.02900973,0.040701218,0.035278797,0.028025502,-0.050120387
0.036474664,0.067256585,-0.011825059,0.01720541,0.10147799,-0.014756804,-0.008868568,-0.014756804,0.030888882,0.022716612,-0.031851877,0.08962767,0.02400375,0.0064534564,0.03416228,-0.06287965,0.03876846,0.049517855,0.07868208,0.07246795,0.046655912,0.082729705,0.05896816,0.078375526,-0.005785902,-0.015899252,-0.0044792504,0.053964473,0.06579018,0.06207634,0.050868545,0.05103392,0.042205278,0.04211002,0.025845485,-0.089400776,0.04852925,0.023626797,0.1116545,0.023581484,0.009339205,0.007622895,-0.060685623,-0.025647286,0.09069564,0.013699516,0.06541358,0.00907499,0.075437285,0.063845344,0.06977837,0.09296277,0.033449695,0.029327262,0.035783995,0.039442923,0.079649985,0.069265105,0.085128136,-9.744426e-06,0.0226362,0.0953826,0.09925436,0.09319866,0.08710803,0.026924336,0.11382728,0.050709225,0.08180818,0.05813763,0.08170336,0.021411944,0.08486989,0.06593331,0.057434134,0.05232553,0.0902969,0.064234555,-0.002076951,0.055863302,0.07219286,0.036970414,0.067378886,0.03833723,0.031941246,0.008865794,0.07424441,0.052787527,0.036981035,0.11615109,0.043886673,0.054411862,0.052834418,0.05501729,0.01751506,0.01751506,0.058919884,-0.021609537,0.037562214,0.054883134,-0.008801828,0.078755565,0.07660221,0.08363715,0.09429053,0.05047914,0.052558426,0.042933166,0.042933166,0.046018884,0.062104587,0.02001622,0.012080361,0.016518917,-0.038710404,0.077600524,-0.043899894,0.0814321,0.015021343,0.075442344,0.0814321,-0.00081625796,-0.024581801,-0.0018225407,-0.009608215,0.010492209,0.041086495,0.06206689,0.00017755567,0.067379035,0.067379035,0.060520634,0.060520634,0.008443053,0.05009694,0.049919732,0.111729175,0.10258103,0.09233152,0.04468092,0.086619794,0.081971854,0.03859806,0.06416837,-0.00431474
-0.04468493,0.06270339,-0.0063689617,0.0065371892,0.009192421,0.023580356,0.024690999,0.023580356,0.060311086,0.029911589,0.052384093,-0.054176267,0.03950061,0.004203485,0.026995286,-0.00094972644,-0.027369875,-0.024598483,-0.03451201,-0.03587347,0.03469566,0.072023526,0.022344334,0.087475374,-0.029770851,0.0342017,0.028468393,0.09623711,-0.01095285,0.008233623,0.029270872,0.04822633,-0.041017774,-0.012122948,-0.009997433,0.025723984,-0.023222085,0.031191012,0.022586683,-0.048139207,0.02114181,-0.02721477,0.03367752,0.06186786,0.030036893,-0.015122881,0.036755424,0.025867686,-0.033592995,0.009623059,0.024572393,0.022163456,0.0012842789,0.06683978,0.06472899,0.08412825,-0.014823231,0.02064416,0.012819018,0.02725994,0.05934069,0.059830897,0.015009512,0.08461869,0.050183196,0.090607345,0.021569883,0.07583006,0.057305127,0.04470931,0.06215934,0.078788415,0.07912186,0.0316628,0.050288018,0.030992901,0.058524642,0.08654045,0.045530528,0.047874216,0.055425093,0.029307622,0.06948823,0.039418913,-0.037917998,0.046833456,0.014001061,0.017544588,0.030767908,-0.024477733,-0.0031785455,0.016679233,0.0033087397,0.022611296,0.009736117,0.009736117,0.038556945,0.024045242,0.010518374,0.062242676,0.04407747,-0.004605738,-0.023136798,-0.03120387,-0.025973825,-0.009123166,-0.030651756,0.038635347,0.038635347,-0.0018465059,0.0474021,0.060676623,-0.0037435738,0.045979343,0.013619018,0.058261976,-0.055307776,0.046521943,0.05530122,0.047901724,0.046521943,0.010582392,0.018301174,-0.01077583,-0.009166601,0.03498023,-0.025120445,0.025116634,0.011049186,0.05862558,0.05862558,0.03418514,0.03418514,0.07652118,0.031816192,0.037273098,0.013860631,0.0034733193,-0.0019257748,0.051920004,0.05890973,0.02520072,0.075111985,0.045112576,-0.0072387494
-0.05025323,0.042155992,0.05521549,0.0496197,-0.007597956,0.0083423555,0.013740188,0.0083423555,-0.030280652,-0.006200568,0.041791417,-0.026990153,-0.058739476,-0.017551254,-0.021967145,0.030675633,-0.027195906,-0.015788212,0.0090789525,-0.043650594,-0.0038643186,-0.010943224,0.007863953,-0.028636456,-0.033554204,-0.020818602,0.0048084976,-0.032324523,0.043454222,-0.07999358,0.04881554,0.039718907,-0.019271959,-0.045867357,-0.014760203,0.045489293,0.0072169197,0.051005043,0.022384599,-0.061466757,0.009582982,0.019275071,-0.021629376,-0.06183634,0.038420822,0.04091998,-0.020736381,-0.027955508,-0.0098419925,-0.040109273,-0.05554732,-0.07622363,-0.040790096,-0.049857963,0.0044559175,-0.035661798,-0.042124085,-0.04770562,-0.048897106,0.019889692,7.941226e-05,-0.003702307,-0.089438446,0.02015697,0.014372771,0.003990312,0.015133228,-0.027150584,-0.016321812,-0.0048162867,-0.05368421,-0.07861714,0.019095467,0.0021610453,-0.019090617,-0.066058405,-0.030675165,-0.00878288,-0.04680061,-0.028430583,-0.05255357,-0.07079768,-0.057498347,-0.042396888,-0.035924073,0.0037657928,0.042663597,-0.030994363,-0.0075035715,-0.02002086,0.0023220808,0.014396199,0.010811915,0.020204008,-0.030949645,-0.030949645,0.027323054,0.026142713,0.0031057536,-0.049202465,-0.03491852,-0.0015713937,-0.018928023,-0.0337145,-0.056056,0.029461589,0.030690456,-0.027519792,-0.027519792,-0.05628945,-0.0060898983,0.003344315,0.03189191,0.019973593,0.010449982,0.021741698,-0.043759093,0.0045603407,-0.025539577,-0.02309438,0.0045603407,0.042988487,-0.0011065013,-0.022297056,-0.035903517,-0.018300481,-0.0055089234,-0.05551075,-0.011450124,0.026703445,0.026703445,-0.029701224,-0.029701224,-0.002304984,-0.04601571,-0.095239736,-0.07073617,-0.069879994,-0.052151974,-0.045638938,-0.08549802,-0.03213602,-0.046104345,-0.07017281,-0.044917047
-0.018846793,0.010991216,0.03787985,0.025104938,0.00053462613,0.024458047,0.030346517,0.024458047,0.0019366931,0.024951175,0.027705243,-0.020410912,-0.0091636265,0.0149311945,-0.012163134,-0.015466461,0.05510739,0.06421259,-0.016827818,-0.0075690234,0.012914403,0.012789528,-0.048215497,0.001158957,0.0120290145,-0.019669862,0.007731654,0.012231594,0.020057661,0.0729635,-0.028765311,-0.022281714,-0.03127203,-0.011001014,0.019955892,0.1040311,-0.0006676318,0.07527597,0.0038320948,-0.01604387,-0.013577118,0.08409654,0.010647515,0.024374811,0.01568006,0.023184566,-0.018993914,-0.025215019,0.025265753,0.051102024,0.025260206,0.022277674,0.017399395,-0.009994716,-0.005127919,-0.0034354685,-0.020978803,0.027870063,0.015494558,-0.017233023,0.007089105,0.04554026,0.017125558,0.054780915,0.034480922,-0.0024010972,0.041574392,0.034298517,0.042167895,0.012601539,0.020740565,0.029471373,0.01762835,0.019342456,0.04022368,0.021227343,0.045708966,0.024952991,-0.045775823,0.004440821,0.03507274,0.026031023,0.031836443,0.021805672,-0.019945893,0.027356572,0.017812269,0.003407562,0.046633594,-0.004001052,-0.031020006,-0.006677443,-0.0029473302,0.0020271495,-0.012590168,-0.012590168,-0.010768545,0.040645245,0.012025114,-0.0103228465,-0.004557574,0.035311434,0.045874886,0.048573393,0.03373415,0.06621723,-0.0032208804,0.0055866167,0.0055866167,-0.03367742,-0.015198169,-0.015002691,0.028091744,-0.041662276,-0.0017360112,-0.01588602,-0.045056142,-0.035503782,-0.003186791,0.0011498324,-0.035503782,-0.0299706,0.0236219,-0.010644533,-0.021205433,0.0295346,0.068553224,0.007483184,0.024671808,0.042615287,0.042615287,-0.0016901664,-0.0016901664,0.020727979,0.03717934,0.010935009,0.06029226,0.042960346,0.06676591,0.029612951,0.046558764,0.013665835,0.09771371,0.049439624,-0.00094021356
-0.026159823,-0.0050252355,0.017329177,-0.028654575,-0.037914526,0.03334502,0.030391034,0.03334502,-0.03235939,0.0007067903,0.020055434,-0.02089423,-0.044266988,-0.033161104,-0.057199173,0.056075998,-0.017852617,-0.08272212,-0.022894442,-0.03956828,-0.05451353,-0.03361739,0.010030914,-0.009058376,-0.01531943,0.034959868,-0.04483926,0.069453776,-0.08939761,0.0022092345,0.024511516,0.009404389,0.012499084,0.014834115,-0.017792933,0.016014867,0.049114157,-0.009790974,0.037910145,-0.01758678,-0.04053131,-0.015273178,0.03227376,0.043246537,0.02493094,0.02178798,-0.09556652,0.027017623,-0.009671036,-0.03484705,0.024515714,0.009268276,0.01179499,0.011331516,0.008724003,0.031288713,-0.013751538,0.023016123,-0.0116362125,-0.032508068,-0.024936035,-0.02049662,-0.06046032,-0.061985124,-0.032056343,0.0115771005,0.040161446,-0.080694854,-0.00086815003,-0.043551583,-0.089573756,-0.019712197,0.013912404,-0.03962341,-0.021420022,0.019844782,-0.00745915,0.0128764035,0.051201526,-0.010454667,0.027158527,0.011200871,0.0049218414,-0.020705406,-0.022371156,-0.021982543,-0.019584473,-0.052896537,-0.07993392,-0.018936904,0.0031016849,-0.031947363,-0.030144963,-0.031158747,6.2100946e-05,6.2100946e-05,-0.034023978,0.045200143,-0.04047193,-0.03341934,-0.066069566,-0.029750196,-0.029853463,-0.037368104,-0.0440448,-0.020407612,0.037609026,-0.00270875,-0.00270875,-0.030298175,0.023434484,-0.0271396,0.018380987,0.04067969,0.02929524,-0.026954165,0.01706814,-0.0153921805,-0.00013019965,-0.032618158,-0.0153921805,-0.038191542,-0.009622928,-0.020407114,-0.03174012,-0.0017502559,-0.0781758,0.007583193,-0.003179334,-0.09719774,-0.09719774,-0.03807243,-0.03807243,-0.058299877,-0.021090874,-0.034122575,-0.051083937,-0.054417312,-0.029253898,0.03336321,-0.049823336,0.052414015,-0.057266958,-0.02380803,0.03802841
0.002375607,-0.039901756,0.08748855,-0.0072382647,-0.011384907,-0.054348495,-0.049596734,-0.054348495,-0.016869815,-0.02451814,0.10433593,0.021235501,0.05038103,-0.036247812,0.052009884,-0.019050675,-0.0063949134,-0.011234956,-0.04026768,-0.026585722,-0.030916898,-0.030478083,0.018861454,-0.018522166,0.030201558,0.10541824,0.024414452,0.049758848,-0.0627359,0.0139190275,-0.04783292,-0.035556085,0.008633494,0.018762236,-0.0069411364,-0.05121603,0.09151339,-0.015868569,-0.03048471,0.017440306,-0.0104400925,0.032276616,0.0076674595,0.020953227,-0.03809665,-0.019304486,0.0057228594,-0.020155163,-0.01045035,0.05672163,0.029833961,-0.05234992,-0.030402036,0.021528024,-0.015108382,0.021817714,-0.05073942,0.043528695,-0.028250318,-0.02390968,0.02964434,-0.018399304,0.054750297,-0.0054081352,0.03383533,0.04500725,0.035142984,0.05985514,0.012384916,0.052297395,-0.04562656,-0.048419856,-0.021831183,0.03336467,-0.0041357633,0.043853465,0.03720207,0.03593635,-0.005324,-0.0067619667,-0.0072355615,-0.029127514,-0.039130837,-0.033332985,0.0020636048,0.027385646,0.020598803,0.020861307,0.04435045,0.030388499,0.007588614,-0.055048995,-0.056896232,-0.0626209,-0.017873013,-0.017873013,-0.03453864,0.009848319,-0.005078418,0.0011643068,-0.002070044,0.01047344,0.0029716976,0.017418189,-0.0041743396,0.021091854,-0.009711148,-0.020604314,-0.020604314,0.013829308,0.011848143,-0.012696955,0.027348382,0.08867974,-0.0050698975,-0.009567746,0.009925056,-0.00930777,-0.032660615,-0.01674404,-0.00930777,-0.111794926,0.03369818,-0.048621535,-0.05180143,-0.06629378,-0.021765891,-0.01861505,-0.00936974,-0.010641427,-0.010641427,-0.032226175,-0.032226175,0.05513204,-0.02169746,-0.02849471,-0.02825007,0.008105318,0.022693722,0.025180716,0.077116854,-0.04252145,0.0319569,0.023591638,0.005544827
